feature,impurity_importance,perm_importance_mean,perm_importance_std,rank_perm,rank_impurity,rank_avg
px_404,0.004527710498460232,0.00024166666666670668,0.00020224435165853912,143.0,57.0,100.0
px_434,0.006318285067500573,0.00023333333333339646,0.00017795130420053656,144.0,15.0,79.5
px_624,0.002688292177287704,0.00023333333333338535,0.00019293061504651799,145.0,158.0,151.5
px_601,0.0014814914345837218,0.00023333333333338535,0.00021984843263790152,145.0,249.0,197.0
px_568,0.005345907979727893,0.00023333333333337426,0.00025766041389568004,147.0,36.0,91.5
px_464,0.002669081410926941,0.00022500000000005293,0.00021098314835288166,148.0,160.0,154.0
px_188,0.0015273391128911777,0.00022500000000004184,0.00019021187017524883,149.0,244.0,196.5
px_688,0.0006245345837020817,0.00021666666666675383,5.527707983925057e-05,150.0,341.0,245.5
px_125,0.001744462888090456,0.0002166666666667427,6.666666666668152e-05,151.0,214.0,182.5
px_189,0.0012816381724436551,0.0002166666666667427,0.00010671873729055827,151.0,276.0,213.5
px_435,0.003851597507307574,0.00021666666666673163,0.00015000000000001555,153.0,94.0,123.5
px_603,0.0013726528712763996,0.00021666666666673163,0.00011303883305210154,153.0,264.0,208.5
px_572,0.0028826637923499796,0.00021666666666672051,0.0002449489742783354,155.0,144.0,149.5
px_127,0.0018355796940212883,0.00021666666666672051,0.000124721912892494,155.0,205.0,180.0
px_544,0.003645317020511193,0.00021666666666670943,0.00029391986814247996,157.0,101.0,129.0
px_215,0.00219868250182896,0.00021666666666670943,0.00020138409955993054,157.0,179.0,168.0
px_358,0.001554868458532134,0.0002083333333334103,6.718548123583451e-05,159.0,239.0,199.0
px_149,0.0011576076032778283,0.0002083333333334103,6.718548123583451e-05,159.0,289.0,224.0
px_205,0.0017171404667143824,0.0002083333333333992,0.00011334558757281552,161.0,217.0,189.0
px_262,0.0031413745351446935,0.0002083333333333881,0.00019094065395650864,162.0,128.0,145.0
px_600,0.001538278955280052,0.0002083333333333881,0.00012500000000001955,162.0,243.0,202.5
px_604,0.0012659495887171936,0.0002083333333333881,0.00015920810978788273,162.0,279.0,220.5
px_296,0.003935163392482236,0.000208333333333377,0.00019094065395652076,165.0,89.0,127.0
px_455,0.003055581345323792,0.0002000000000000668,0.00014043582955295547,166.0,134.0,150.0
px_399,0.0020251378186546586,0.0002000000000000668,0.00011303883305210646,166.0,189.0,177.5
px_573,0.0021954998726628067,0.00020000000000005568,0.00011303883305211791,168.0,180.0,174.0
px_233,0.0019994465380802576,0.00020000000000005568,0.0001979057014506438,168.0,191.0,179.5
px_318,0.005742339725900886,0.0002000000000000446,0.00032317865716109765,170.0,21.0,95.5
px_543,0.00544752815425373,0.0002000000000000446,0.00036362373715453363,170.0,30.0,100.0
px_294,0.0031612924160612232,0.0002000000000000446,0.00022730302828311976,170.0,125.0,147.5
px_492,0.0019293227027177653,0.0002000000000000446,0.00018708286933872393,170.0,195.0,182.5
px_355,0.0022087484291338382,0.00019166666666674547,0.0001057381461704299,174.0,178.0,176.0
px_623,0.0014804573229017168,0.00019166666666673438,0.00011211353372563986,175.0,250.0,212.5
px_567,0.0034572883449065788,0.00019166666666672327,0.00012388390622768462,176.0,113.0,144.5
px_316,0.002220378537350016,0.00019166666666672327,0.0001538848776051861,176.0,177.0,176.5
px_126,0.0021627610066264832,0.00019166666666672327,0.00014457792977416744,176.0,182.0,179.0
px_301,0.0017788849526615784,0.00019166666666672327,0.00010573814617043515,176.0,211.0,193.5
px_465,0.004235222708851346,0.00019166666666671218,0.00023288647687472088,180.0,74.0,127.0
px_494,0.0019149973069905995,0.00019166666666671218,0.00017892425461322694,180.0,198.0,189.0
px_232,0.0012871892444910257,0.00019166666666671218,0.0001709857044057188,180.0,275.0,227.5
px_295,0.0038250824131144906,0.00019166666666670107,0.00022988523706892033,183.0,95.0,139.0
