feature,impurity_importance,perm_importance_mean,perm_importance_std,rank_perm,rank_impurity,rank_avg
har_343,0.0003129140799895412,0.0,0.0,64.0,357.0,210.5
har_470,0.00031199324472969283,0.0,0.0,64.0,358.0,211.0
har_467,0.0003119328496860064,0.0,0.0,64.0,359.0,211.5
har_311,0.00030393502752293003,0.0,0.0,64.0,360.0,212.0
har_113,0.00030161733744806207,0.0,0.0,64.0,361.0,212.5
har_446,0.00030056947264070797,0.0,0.0,64.0,362.0,213.0
har_90,0.0002987586337876208,0.0,0.0,64.0,363.0,213.5
har_551,0.00029438721010689056,0.0,0.0,64.0,364.0,214.0
har_333,0.0002940086121612571,0.0,0.0,64.0,365.0,214.5
har_167,0.00029053323388480935,0.0,0.0,64.0,367.0,215.5
har_192,0.00028944727710919645,0.0,0.0,64.0,368.0,216.0
har_152,0.00028825851791373745,0.0,0.0,64.0,369.0,216.5
har_493,0.0002861954571265195,0.0,0.0,64.0,370.0,217.0
har_463,0.0002852550843066312,0.0,0.0,64.0,371.0,217.5
har_116,0.00028088842116871836,0.0,0.0,64.0,372.0,218.0
har_266,0.00028034469089358293,0.0,0.0,64.0,373.0,218.5
har_529,0.0002792944983495122,0.0,0.0,64.0,375.0,219.5
har_471,0.0002786388565980188,0.0,0.0,64.0,376.0,220.0
har_452,0.00027708284856277896,0.0,0.0,64.0,377.0,220.5
har_501,0.00027672147457764406,0.0,0.0,64.0,378.0,221.0
har_162,0.00027532558239532775,0.0,0.0,64.0,379.0,221.5
har_245,0.0002706002031663006,0.0,0.0,64.0,380.0,222.0
har_377,0.00027009215887684483,0.0,0.0,64.0,381.0,222.5
har_444,0.0002696474008414091,0.0,0.0,64.0,382.0,223.0
har_93,0.0002672414446888891,0.0,0.0,64.0,383.0,223.5
har_487,0.00026715513047094214,0.0,0.0,64.0,384.0,224.0
har_249,0.00026588936198681764,0.0,0.0,64.0,385.0,224.5
har_236,0.0002646756707677694,0.0,0.0,64.0,386.0,225.0
har_260,0.00026307317864235336,0.0,0.0,64.0,387.0,225.5
har_32,0.00026222363182585874,0.0,0.0,64.0,388.0,226.0
har_286,0.00026108416188554666,0.0,0.0,64.0,389.0,226.5
har_251,0.00025980972041819093,0.0,0.0,64.0,390.0,227.0
har_92,0.00025961682060123096,0.0,0.0,64.0,391.0,227.5
har_1,0.00025812552026539094,0.0,0.0,64.0,392.0,228.0
